id,code,kind,parent_id:id,sequence,name,plain_label,name_en,featured,active,description,hint_terms
spec_discretion_confidentiality,discretion-confidentiality,competency,spec_personal_effectiveness,100,رازداری,رازداری,Discretion and confidentiality,0,1,آنچه در اتاق یا میزِ مهمان می‌بیند یا می‌شنود را جایی نگفتن و عکس نگرفتن، به‌ویژه درباره‌ی مهمانانِ سرشناس.,رازداری حریم خصوصی
spec_room_service_delivery,room-service-delivery,competency,spec_guest_service,100,سرویسِ اتاقِ هتل,سرویسِ اتاق,In-room dining service,0,1,سفارشِ اتاق را با سینی یا ترولی رساندن، در زدن و اعلامِ خود، چیدنِ غذا در اتاق به خواستِ مهمان، و بعد جمع‌آوریِ ظرف‌ها از راهرو و اتاق.,روم سرویس سرویس اتاق ترولی
spec_minibar_stock_control,minibar-stock-control,competency,spec_purchasing_inventory,100,کنترل و پرکردنِ مینی‌بار,مینی‌بار,Minibar stock control,0,1,شمارشِ آنچه از مینی‌بارِ اتاق مصرف شده، ثبتِ آن به حسابِ مهمان، پرکردن و بررسیِ تاریخِ انقضا.,مینی بار یخچال اتاق
spec_buffet_replenishment,buffet-replenishment,competency,spec_guest_service,100,پرکردن و مرتب‌نگه‌داشتنِ بوفه,رسیدگی به بوفه,Buffet replenishment,0,1,ظرف‌های بوفه را پیش از خالی شدن عوض کردن (نه روی هم ریختن)، قاشقِ سروِ هر غذا را جدا نگه‌داشتن، برچسبِ غذا و آلرژن را درست گذاشتن و میز را مرتب نگه‌داشتن.,بوفه سلف صبحانه هتل میز بوفه
spec_chafing_dish_operation,chafing-dish-operation,competency,spec_equipment_maintenance,100,کار با شوفِ گرم‌کن,شوف,Chafing dish operation,0,1,آب ریختن در شوف، روشن‌کردن و خاموش‌کردنِ ایمنِ ژل یا شعله یا المنتِ برقی و نگه‌داشتنِ غذا در دمای گرمِ درست.,شوف شوفینگ گرمکن غذا بن ماری
spec_speed_of_service,speed-of-service,competency,spec_guest_service,100,سروِ سریع و دقیق,سرعتِ سرو,Speed of service in quick-service,0,1,سفارش را در چند دقیقه با دقت آماده و تحویل دادن، با تقسیمِ کار در خطِ تولید و بدونِ کم‌کردنِ ایمنی و ادب.,فست فود سرعت کار در ساعت شلوغی
spec_order_accuracy_check,order-accuracy-check,competency,spec_guest_service,100,بازبینیِ درستیِ سفارش پیش از تحویل,چک‌کردنِ سفارش,Order accuracy check,0,1,پیش از تحویل، سفارش را با فیش مقایسه کردن: تعداد، اندازه، سس، نوشیدنی، قاشق و دستمال، و خواسته‌های ویژه مثلِ «بدونِ پیاز».,چک سفارش کنترل سفارش سفارش ناقص
spec_drive_through_communication,drive-through-communication,competency,spec_communication_languages,100,گفت‌وگو با هدست و بلندگو,حرف‌زدن با هدست,Drive-through headset communication,0,1,از پشتِ بلندگو سفارش را با صدای روشن گرفتن، آن را برای مشتری دوباره خواندن و هم‌زمان با همکاران هماهنگ بودن.,درایو هدست سفارش از ماشین
spec_self_order_kiosk_assistance,self-order-kiosk-assistance,competency,spec_digital_marketing,100,راهنماییِ مشتری در کیوسک و منوی دیجیتال,کمک با کیوسک,Self-order kiosk and QR menu assistance,0,1,به مشتری، به‌ویژه سالمندان و کسانی که با گوشی راحت نیستند، در کار با کیوسکِ سفارش یا منوی QR با حوصله کمک کردن.,کیوسک منوی کیو آر منو دیجیتال سفارش با گوشی
spec_meal_card_systems,meal-card-systems,competency,spec_sales_cash,100,کار با کارتِ غذا، ژتون و سامانه‌ی رزروِ غذا,کارتِ غذا,Meal card and token systems,0,1,در سلفِ دانشگاه، اداره یا کارخانه، کارت یا کدِ رزروِ غذا را خواندن، ژتون را تحویل گرفتن و مشکلِ رزرونشده‌ها را طبقِ قاعده حل کردن.,ژتون کارت تغذیه سامانه تغذیه رزرو غذا سلف دانشگاه
spec_phone_etiquette,phone-etiquette,competency,spec_communication_languages,100,آدابِ گفت‌وگوی تلفنی,تلفن‌جواب‌دادن,Telephone etiquette,0,1,تلفن را زود و با معرفیِ مجموعه جواب دادن، واضح و آرام حرف زدن، خواسته را یادداشت و بازخوانی کردن و مؤدبانه تمام کردن.,تلفن پاسخگویی اپراتور
spec_chat_support_writing,chat-support-writing,competency,spec_communication_languages,100,پاسخ‌گوییِ نوشتاری و چت,جواب در چت,Written chat support,0,1,به پیامِ مشتری در چت یا پیامک کوتاه، درست، مؤدبانه و با املای درست جواب دادن و وقتِ پاسخ را کوتاه نگه‌داشتن.,چت پشتیبانی آنلاین پیام
spec_support_ticketing,support-ticketing,competency,spec_digital_marketing,100,کار با سامانه‌ی تیکت و پشتیبانی,ثبتِ تیکت,Support ticketing systems,0,1,ثبت، دسته‌بندی، پیگیری و بستنِ درخواست‌های مشتری در سامانه‌ی پشتیبانی و فرستادنِ آن به بخشِ درست.,تیکت CRM پشتیبانی
spec_order_issue_resolution,order-issue-resolution,competency,spec_guest_service,100,حلِ مشکلِ سفارشِ بیرون‌بر,حلِ مشکلِ سفارش,Resolving delivery order issues,0,1,وقتی سفارش دیر، ناقص، سرد یا اشتباه رسیده، با مشتری، مجموعه و پیک هماهنگ کردن و طبقِ قاعده جایگزین، بازپرداخت یا اعتبار پیشنهاد دادن.,سفارش دیر سفارش اشتباه بازپرداخت مرجوعی
spec_menu_listing_management,menu-listing-management,competency,spec_digital_marketing,100,به‌روزکردنِ منو و موجودی در پلتفرم,به‌روزکردنِ منوی آنلاین,Online menu and availability management,0,1,قیمت، عکس، توضیح و موجودیِ غذاها را در پلتفرمِ سفارش درست نگه‌داشتن، غذای تمام‌شده را زود خاموش کردن و ساعتِ کار را به‌روز کردن.,اسنپ فود منوی آنلاین پنل رستوران ناموجود کردن
spec_patient_meal_service,patient-meal-service,competency,spec_nutrition_quality,100,توزیعِ غذای بیمار طبقِ رژیم,غذای بیمار,Patient meal service to diet orders,0,1,غذای هر بیمار را طبقِ کارتِ رژیم (کم‌نمک، دیابتی، نرم، مایعات) و نامِ بیمار و تخت بررسی و تحویل دادن، و اگر بیمار ناشتا است غذا ندادن.,غذای بیمارستان رژیم بیمار توزیع غذا بخش ناشتا
spec_infection_control_basics,infection-control-basics,competency,spec_food_safety,100,مبانیِ پیشگیری از عفونت در مراکزِ درمانی,پیشگیری از عفونت,Infection control basics in care settings,0,1,شستنِ دست پیش و پس از هر اتاق، استفاده‌ی درست از دستکش و ماسک، رعایتِ تابلوی ایزولاسیون و ضدعفونیِ ترولی و سینی.,ایزوله عفونت بیمارستانی دستکش ماسک
spec_feeding_assistance,feeding-assistance,competency,spec_nutrition_quality,100,کمک به غذاخوردنِ سالمند یا بیمار,کمک در غذاخوردن,Feeding assistance,0,1,کنارِ سالمند یا بیمار نشستن و با آرامش در غذاخوردن کمک کردن، نشستنِ درست برای پیشگیری از خفگی، شناختنِ غذای نرم و مایعِ غلیظ‌شده و گزارشِ کم‌خوری.,غذا دادن سالمند مشکل بلع خانه سالمندان
spec_child_safeguarding,child-safeguarding,competency,spec_legal_compliance,100,رفتارِ ایمن و درست با کودکان,رفتار با بچه‌ها,Child safeguarding,0,1,در مدرسه یا مهدکودک با کودکان محترمانه و در حدِ مرزِ حرفه‌ای رفتار کردن، کودک را تنها در جای بسته نگذاشتن و نشانه‌ی آزار یا بیماری را به مسئول خبر دادن.,کودک مدرسه مهد کودک
spec_school_nutrition_rules,school-nutrition-rules,competency,spec_nutrition_quality,100,قواعدِ تغذیه‌ی سالم در بوفه‌ی مدرسه,خوراکیِ سالمِ مدرسه,School healthy-food rules,0,1,دانستن اینکه چه خوراکی‌هایی در بوفه‌ی مدرسه مجاز است و چه چیزهایی (مثلِ نوشابه و هله‌هوله‌ی شور) نیست، و پیشنهادِ خوراکیِ سالم به کودکان.,بوفه مدرسه بوفه سالم هله هوله تغذیه مدرسه
spec_moving_vehicle_service,moving-vehicle-service,competency,spec_guest_service,100,سرو در هواپیما، قطار و کشتی,سرو در سفر,Food service on moving vehicles,0,1,کار با ترولی در راهروی تنگ، قفل‌کردنِ ترولی و کابینت در تکان، سروِ نوشیدنیِ داغ بی‌خطر، و گرم‌کردنِ غذای آماده در آشپزخانه‌ی کوچکِ وسیله‌ی نقلیه.,ترولی گالی پذیرایی قطار پذیرایی پرواز کشتی
spec_transport_catering_security,transport-catering-security,competency,spec_legal_compliance,100,مقرراتِ امنیتیِ کترینگِ حمل‌ونقل,امنیتِ کترینگِ سفر,Transport catering security rules,0,1,پلمبِ ترولی و ظرف‌ها، شمارشِ دقیقِ اقلام، کارتِ تردد و قواعدِ بازرسیِ فرودگاه یا ایستگاه برای غذایی که به هواپیما یا قطار می‌رود.,پلمب کترینگ هوایی فرودگاه بازرسی
spec_banquet_service_styles,banquet-service-styles,competency,spec_guest_service,100,شیوه‌های سرو در ضیافت و تالار,سروِ مراسم,Banquet service styles,0,1,سروِ بشقابیِ هم‌زمان برای میزهای بسیار، بوفه‌ی مراسم، سروِ دیس روی میز و ایستاده (کوکتل بدونِ الکل)، و هماهنگی با گروه تا همه‌ی میزها با هم غذا بگیرند.,تالار ضیافت بنکوئت سرو همزمان
spec_celebration_service_etiquette,celebration-service-etiquette,competency,spec_guest_service,100,آدابِ پذیرایی در جشن و عروسی,پذیراییِ عروسی,Wedding and celebration service etiquette,0,1,آدابِ پذیرایی در عروسی، عقد، تولد و جشن‌ها: ترتیبِ شیرینی، میوه، شام و چای، احترام به خانواده‌ی میزبان و پذیرایی در تالارهای زنانه و مردانه با همکارِ مناسب.,عروسی عقد تالار پذیرایی مجلس پذیرایی مجالس
